image_id,healthy,multiple_diseases,rust,scab
Test_846,0.053997394,0.245287,0.000977345,0.6997382
Test_847,0.18537681,0.2261621,0.52262443,0.065836646
Test_848,1.7294243e-06,0.0065957373,0.99340254,2.2142402e-08
Test_849,0.40976343,0.0072653424,0.000107155414,0.5828641
Test_850,1.4664141e-14,0.00090812356,0.99909186,6.6484165e-21
Test_851,0.0092578875,0.0027824866,4.744427e-06,0.987955
Test_852,0.00017120043,0.013573934,0.9862533,1.5256824e-06
Test_853,8.268286e-09,0.0070083365,0.9929917,1.0381674e-09
Test_854,0.0006185377,0.00046402714,9.238195e-08,0.99891734
Test_855,0.0007695331,0.023540819,9.256656e-07,0.97568876
Test_856,0.9829701,0.004043144,0.0020946253,0.010892052
Test_857,8.809499e-12,8.748965e-05,0.9999125,1.7849173e-16
Test_858,2.9046956e-07,0.0008526692,0.99914706,1.3132422e-10
Test_859,0.0018614951,0.069372736,2.7380685e-05,0.9287384
Test_860,0.99798965,0.0006590671,0.00038927444,0.0009619238
Test_861,6.5212426e-11,0.00073020894,0.9992698,2.761798e-16
Test_862,4.8749303e-06,0.006702075,0.99329305,1.3606333e-08
Test_863,0.04155099,0.023834823,3.4224282e-05,0.93458
Test_864,1.8790108e-05,0.26154122,0.7384271,1.2893763e-05
Test_865,3.7284633e-15,9.517567e-06,0.99999046,9.677069e-21
Test_866,3.4977158e-05,0.065997,0.93396515,2.862578e-06
Test_867,0.0028119236,0.758226,0.0004582739,0.23850378
Test_868,0.0004005595,0.011466153,0.98813033,2.918745e-06
Test_869,0.0028302367,0.22120845,5.436213e-05,0.775907
Test_870,0.0017353806,0.02452093,6.234091e-06,0.9737375
Test_871,0.00079524936,0.0009556462,1.3393078e-07,0.99824905
Test_872,0.003323467,0.08652201,1.1087634e-05,0.91014344
Test_873,3.2425884e-05,8.5804946e-05,1.1094171e-10,0.99988174
Test_874,0.025761798,0.13780335,0.00035191642,0.83608294
Test_875,3.7812177e-05,0.0017619773,4.3453525e-09,0.9982002
Test_876,0.00017712754,0.01674949,2.5851818e-07,0.9830731
Test_877,0.9988869,0.00019530396,5.8601912e-05,0.0008592047
Test_878,0.99331856,0.0033859934,0.0005303812,0.0027649894
Test_879,0.0013262656,0.058287587,0.9402826,0.00010354625
Test_880,3.6254097e-12,0.0007797487,0.99922025,5.4175684e-20
Test_881,1.693337e-09,0.0014018627,0.99859816,4.74061e-13
Test_882,3.454273e-07,0.005648239,0.9943514,6.6500614e-09
Test_883,0.0143018775,0.72292197,0.0070443535,0.25573185
Test_884,0.00045106624,0.97923183,0.0024189737,0.017898101
Test_885,0.86331373,0.073229745,0.05974909,0.003707378
Test_886,0.99349135,0.0018159208,0.0045401896,0.00015250896
Test_887,0.00586191,0.08913099,0.9049062,0.00010087739
Test_888,1.240959e-06,0.0013906137,0.9986082,6.1303135e-10
Test_889,1.101335e-12,0.00065956434,0.9993405,2.8493396e-18
Test_890,0.0033523503,0.21923569,0.7767174,0.00069451804
Test_891,0.07624689,0.021562453,0.000115270384,0.90207535
Test_892,1.8570881e-05,0.0030879208,0.9968934,8.603371e-08
Test_893,6.554301e-07,0.19914594,0.80085266,8.046197e-07
Test_894,0.0010683934,0.043133553,4.1914063e-06,0.95579386
Test_895,0.99548584,0.0010255717,0.0033648182,0.00012370697
Test_896,0.022188751,0.24803,0.0013278613,0.7284534
Test_897,0.9902776,0.00090851047,0.00020138432,0.00861253
Test_898,0.00566494,0.1414233,0.00011486858,0.85279685
Test_899,3.192545e-08,0.0017660602,0.9982339,4.075289e-12
Test_900,2.13372e-05,6.28281e-05,5.9246365e-11,0.99991584
Test_901,1.0064927e-05,0.008807717,0.9911821,9.0441176e-08
Test_902,0.9619994,0.0041546286,0.00088812667,0.032957822
Test_903,9.1989114e-20,1.3174614e-05,0.99998677,2.9901602e-31
Test_904,0.9946343,0.0006753978,0.00017277335,0.00451764
Test_905,1.3786116e-09,0.015572767,0.9844273,1.8403753e-13
Test_906,0.3053414,0.30913275,0.27313462,0.11239123
Test_907,0.019691553,0.0015869188,3.878504e-06,0.9787177
Test_908,0.000120421464,0.00013846844,1.2277313e-08,0.99974114
Test_909,0.9978206,0.00036681502,6.0610862e-05,0.0017519594
Test_910,6.7743357e-15,0.00049758214,0.9995024,7.194873e-21
Test_911,0.00044855208,0.009944974,2.875277e-07,0.9896062
Test_912,7.476708e-12,0.8017037,0.19829634,7.19247e-13
Test_913,1.4313181e-05,0.0020533232,0.9979323,1.4178984e-08
Test_914,3.6807225e-05,4.1703e-05,4.9636467e-10,0.99992144
Test_915,0.007035786,0.06613367,0.92587715,0.00095338403
Test_916,0.00549693,0.018704271,3.9088434e-05,0.9757597
Test_917,0.00025863317,0.020499175,0.9792372,5.0519056e-06
Test_918,3.1685855e-07,0.0037700157,0.9962296,3.0806563e-10
Test_919,0.33210924,0.021803908,7.211008e-05,0.6460148
Test_920,1.2272462e-11,0.0008315547,0.9991685,3.8819672e-15
Test_921,0.0010836523,0.9179602,0.0015402957,0.079415776
Test_922,0.99106944,0.0013131233,0.00010081944,0.0075165513
Test_923,0.9092981,0.04926253,0.033191085,0.008248242
Test_924,0.00011676426,0.008403417,4.4118675e-08,0.99147975
Test_925,0.9896568,0.001404644,0.00048017842,0.008458425
Test_926,3.351615e-16,7.571146e-05,0.9999243,4.086109e-23
Test_927,0.8802772,0.021515688,0.0016539871,0.09655312
Test_928,1.3096433e-06,0.00362972,0.996369,4.6366636e-10
Test_929,0.00041407387,0.0059421565,5.7434036e-08,0.99364376
Test_930,0.00027920876,0.9411752,0.0018364999,0.05670905
Test_931,0.9989555,0.00015287013,4.3407024e-05,0.0008481271
Test_932,0.00024254926,0.9648192,0.023050364,0.011887895
Test_933,0.9909094,0.0008334896,0.0001864103,0.008070639
Test_934,2.1386171e-07,0.01451162,0.9854881,2.8911211e-09
Test_935,9.184587e-08,0.0028287,0.9971712,3.123857e-11
Test_936,0.0031755422,0.0013222665,2.8647512e-06,0.9954993
Test_937,0.0013563868,0.016389979,0.9822365,1.7151455e-05
Test_938,0.8606842,0.0067033535,0.00030573207,0.13230664
Test_939,0.99611664,0.0006778002,7.69205e-05,0.0031285873
Test_940,0.006309216,0.02790192,9.213015e-06,0.9657797
Test_941,0.000121005534,0.0006406503,1.2886906e-08,0.9992384
Test_942,0.007255177,0.21551009,3.0100404e-05,0.77720463
Test_943,3.5946048e-20,5.296008e-06,0.99999475,1.3471192e-30
Test_944,4.9662967e-06,0.0062304367,0.9937645,1.4705327e-08
Test_945,0.96863,0.0032226031,0.00037675884,0.027770637
Test_946,7.5801727e-06,0.02083891,0.9791534,7.415978e-08
Test_947,0.013034038,0.013781946,7.998116e-06,0.973176
Test_948,0.99498934,0.0009465468,0.002972144,0.0010919563
Test_949,0.97715044,0.0036828732,0.00030250548,0.018864166
Test_950,4.3489766e-07,0.08247209,4.336835e-10,0.9175275
Test_951,5.271735e-07,0.5115895,0.4884094,5.9098545e-07
Test_952,1.1493312e-06,0.020630227,4.7175036e-10,0.9793687
Test_953,0.0004716094,0.0012231783,3.2866043e-07,0.99830484
Test_954,0.9896951,0.0032646032,0.0001542413,0.006885997
Test_955,0.9267776,0.0006822152,2.718385e-05,0.072512984
Test_956,0.00026675293,0.0017231974,3.668178e-08,0.9980101
Test_957,0.013156825,0.09400386,0.00044570252,0.8923935
Test_958,0.0031458053,0.23006096,0.00013104097,0.76666224
Test_959,2.6896923e-06,0.001521611,0.99847573,1.2004649e-08
Test_960,1.3909936e-06,0.007012503,0.99298614,2.2679427e-09
Test_961,0.68330353,0.041938394,0.003030565,0.27172747
Test_962,0.71522474,0.10583003,0.13707602,0.04186913
Test_963,0.9157655,0.014837918,0.0016756321,0.067721
Test_964,5.944313e-09,0.03338714,0.9666129,5.1032686e-13
Test_965,0.9952683,0.0024584779,0.0004856264,0.0017876317
Test_966,1.5087863e-07,0.21719679,0.7828031,7.887845e-09
Test_967,5.8558125e-08,0.0014713422,0.9985286,9.406239e-11
Test_968,1.7720986e-10,0.00066229526,0.99933773,8.439635e-16
Test_969,1.7563947e-05,0.010865397,0.9891171,4.621729e-08
Test_970,0.9993242,0.00011790827,0.00017281169,0.00038512185
Test_971,0.00069504476,0.0011221936,8.805002e-08,0.99818265
Test_972,1.3998633e-07,0.006683562,0.99331635,7.457885e-11
Test_973,3.0385677e-11,0.00039212924,0.99960786,6.303077e-16
Test_974,0.0252862,0.005875818,1.2342469e-05,0.96882564
Test_975,0.9768018,0.0014223574,0.00018096961,0.021594856
Test_976,2.059997e-09,0.00021026445,0.9997898,1.5973868e-13
Test_977,0.00048316075,0.0013001937,4.782531e-07,0.9982161
Test_978,1.09890586e-08,0.0012972949,0.99870265,1.1620136e-12
Test_979,0.9994023,0.00019314863,0.00023221599,0.00017243583
Test_980,0.00032970653,0.29228744,3.2255346e-05,0.70735055
Test_981,0.029983927,0.00042882888,1.7324929e-06,0.96958554
Test_982,0.9705328,0.0017814086,0.00059476326,0.027091086
Test_983,2.1964792e-09,0.0016628836,0.99833703,3.4050355e-14
Test_984,2.3198483e-07,0.002389332,4.050896e-12,0.99761045
Test_985,1.2053105e-05,0.3385723,0.6614021,1.3456689e-05
Test_986,5.6679535e-05,0.0016395192,9.674634e-09,0.9983038
Test_987,1.4846164e-07,0.95922416,0.04077441,1.3793198e-06
Test_988,0.89709395,0.00065116625,6.6755674e-05,0.10218814
Test_989,0.9987594,0.00044179507,0.0005376638,0.00026109797
Test_990,0.00020467369,0.36101574,0.6386613,0.00011827409
Test_991,1.445182e-06,0.9946374,0.005298026,6.306372e-05
Test_992,0.008661994,0.00879668,3.3554756e-05,0.9825079
Test_993,0.012871173,0.40718192,0.00032798617,0.57961893
Test_994,0.96569955,0.000636507,1.6039001e-05,0.033647954
Test_995,1.715176e-05,0.014989622,0.98499215,1.0953516e-06
Test_996,1.225645e-14,0.00010080239,0.99989915,8.2838473e-19
Test_997,0.35157567,0.00712724,0.0017973055,0.6394998
Test_998,3.8309481e-13,1.8791989e-05,0.99998116,4.037558e-18
Test_999,1.3998696e-05,0.01563347,0.9843525,3.637305e-08
Test_1000,0.00015671577,0.008120618,0.99172145,1.1749687e-06
Test_1001,0.0003170093,0.9046025,0.0002063295,0.09487413
Test_1002,7.150192e-12,9.0177826e-05,0.99990976,1.3965849e-18
Test_1003,0.0021831002,0.009761534,2.4620617e-06,0.98805296
Test_1004,0.009036475,0.020541145,3.436345e-05,0.97038805
Test_1005,0.9752442,0.0069688517,0.0033118068,0.014475161
Test_1006,8.0747196e-07,0.028802056,0.97119707,1.11653025e-08
Test_1007,7.70249e-05,0.005493593,1.6660097e-08,0.99442935
Test_1008,0.9981761,0.00014879802,6.8857094e-05,0.0016062753
Test_1009,4.9166367e-08,0.002871771,0.9971282,7.237398e-11
Test_1010,7.544197e-06,0.024491142,0.9755013,8.388935e-09
Test_1011,1.102238e-17,3.0325653e-05,0.9999697,1.2989504e-27
Test_1012,0.0041200365,0.010816291,1.6379732e-05,0.98504734
Test_1013,8.303412e-07,0.0023962066,0.997603,2.92793e-09
Test_1014,7.481766e-09,0.0016452427,0.99835473,4.128393e-11
Test_1015,0.19148593,0.023150643,6.606424e-05,0.7852974
Test_1016,0.11940285,0.012199534,0.86828345,0.00011417516
Test_1017,2.6562988e-08,0.008584544,0.99141544,2.3777128e-13
Test_1018,1.7213833e-05,0.009565914,2.8847182e-09,0.9904169
Test_1019,6.5481394e-09,0.0011542536,0.9988457,1.5771762e-11
Test_1020,0.00024003889,0.026706282,0.9730503,3.4113273e-06
Test_1021,0.07752436,0.09240653,0.8140466,0.01602254
Test_1022,1.9845568e-06,0.023793016,0.97620505,2.7273892e-08
Test_1023,0.9937078,0.0034173122,0.0015729038,0.0013020042
Test_1024,0.9576121,0.0023782928,0.00024088418,0.0397687
Test_1025,0.00032002653,0.0020307826,3.9666503e-08,0.99764925
Test_1026,0.9275114,0.0064242724,0.00027951656,0.065784805
Test_1027,1.804887e-06,1.8957991e-05,6.180007e-12,0.99997926
Test_1028,0.93958926,0.002683278,0.0003761686,0.05735124
Test_1029,0.9221924,0.025792925,0.0026025374,0.049412172
Test_1030,0.9359579,0.0013277521,0.00013351014,0.06258085
Test_1031,0.00080676656,0.006881214,1.412134e-06,0.99231064
Test_1032,0.0029203661,0.006452012,1.5835125e-06,0.9906261
Test_1033,7.5995374e-18,0.0019231342,0.9980768,1.7553158e-25
Test_1034,4.4500266e-09,0.000943212,0.99905676,2.253346e-12
Test_1035,0.027014827,0.070249476,0.89928466,0.0034510286
Test_1036,0.9949863,0.0010137353,0.000102068974,0.0038978304
Test_1037,0.00022412527,0.029399743,0.97037417,2.0097586e-06
Test_1038,0.0016387332,0.11911249,4.6131736e-06,0.87924415
Test_1039,0.00053332606,0.0014526867,1.6786721e-07,0.99801385
Test_1040,0.010038391,0.020002292,1.2690476e-05,0.96994656
Test_1041,5.956009e-09,0.0027328986,0.9972671,1.7889328e-12
Test_1042,1.4602043e-10,0.0020850205,0.99791497,2.6119907e-12
Test_1043,2.5541402e-08,0.0011680073,0.9988319,3.9937265e-10
Test_1044,7.86563e-05,0.0010218356,2.396006e-08,0.99889946
Test_1045,1.783871e-10,0.002590437,0.9974095,7.3276886e-17
Test_1046,0.7520837,0.008047883,0.004368637,0.23549974
Test_1047,0.99197656,0.0003160321,5.6030105e-05,0.0076513845
Test_1048,7.482731e-06,0.0011686266,1.8333704e-10,0.9988238
Test_1049,0.002478031,0.002771892,1.1058231e-06,0.994749
Test_1050,1.08855244e-10,0.00055698614,0.999443,2.2361861e-14
Test_1051,0.004211309,0.05027939,2.5803989e-05,0.94548345
Test_1052,0.0074687805,0.3106696,0.00016497601,0.68169665
Test_1053,4.8494417e-13,0.014198196,0.98580176,2.5490424e-19
Test_1054,0.9995122,0.00014570287,5.181396e-05,0.00029023908
Test_1055,0.0004084431,0.2945645,1.5979973e-05,0.70501107
Test_1056,9.612134e-09,0.0076836864,0.99231625,2.6189271e-11
Test_1057,0.0014478703,0.0015247043,3.5022273e-07,0.9970271
Test_1058,0.9857474,0.007984227,0.001005027,0.005263354
Test_1059,0.3785117,0.03277334,0.004253922,0.5844611
Test_1060,0.0202122,0.05564524,0.00057270186,0.9235698
Test_1061,0.9952998,0.00010928623,1.5858897e-05,0.0045750467
Test_1062,0.97587717,0.0022666086,0.00021760096,0.021638632
Test_1063,2.8061867e-17,0.002961823,0.99703825,4.6339646e-26
Test_1064,0.0027524058,0.04126272,1.5156406e-05,0.9559697
Test_1065,0.99704844,0.0007728126,0.0018518976,0.0003269046
Test_1066,0.00012704407,0.0011258847,2.239679e-08,0.998747
Test_1067,0.0049559823,0.2239213,0.00047705873,0.7706456
Test_1068,0.0061829174,0.5235106,0.00026941323,0.4700371
Test_1069,0.00016427947,0.014351761,0.98548,3.829489e-06
Test_1070,0.9608259,0.008200698,0.005803586,0.02516982
Test_1071,0.0004803021,0.016782138,0.9827079,2.9643765e-05
Test_1072,0.0002779068,0.9583342,0.00040723584,0.04098064
Test_1073,6.843662e-05,0.00032724286,2.8914944e-09,0.9996043
Test_1074,1.4427174e-07,0.002289276,0.9977106,1.7787245e-10
Test_1075,1.6502367e-11,0.001384364,0.9986156,4.434913e-17
Test_1076,0.0016502514,0.19849235,2.6080232e-05,0.7998313
Test_1077,0.9964361,0.00077332003,0.00013663807,0.0026539562
Test_1078,0.00014495804,0.011391362,0.98846215,1.5633827e-06
Test_1079,1.4969744e-11,0.00017385186,0.99982613,3.8774244e-18
Test_1080,0.001371641,0.8355957,0.16274324,0.00028941804
Test_1081,5.6526266e-11,0.057919048,0.9420809,2.4599337e-12
Test_1082,0.001896957,0.0035361312,2.8889729e-06,0.99456406
Test_1083,0.99819535,0.00044554204,0.00036329954,0.000995794
Test_1084,1.3746813e-08,0.014534023,0.985466,2.0011156e-11
Test_1085,7.092032e-06,0.0063317204,1.1068856e-09,0.99366117
Test_1086,2.4615368e-13,6.7401335e-05,0.99993265,3.1822158e-17
Test_1087,0.0021179665,0.9317783,0.048626363,0.017477391
Test_1088,4.0600856e-11,0.001144827,0.9988551,3.2086614e-16
Test_1089,0.00010733364,0.05848668,2.094884e-07,0.9414058
Test_1090,0.35032737,0.0020655442,6.225963e-05,0.64754474
Test_1091,0.99590486,0.0009814606,0.00022466229,0.0028890572
Test_1092,0.9989304,0.0005219008,0.00043784647,0.00010985153
Test_1093,0.00024944523,0.0013008075,5.285904e-08,0.9984497
Test_1094,0.50263965,0.06947706,0.0007847275,0.42709863
Test_1095,0.0018841836,0.0064431084,7.427852e-07,0.991672
Test_1096,0.0014977618,0.008453269,9.4151824e-07,0.99004805
Test_1097,0.9859649,0.0008842157,0.00010110929,0.013049771
Test_1098,0.008584247,0.007067802,3.6482318e-06,0.9843443
Test_1099,0.005195268,0.015818689,1.1759868e-05,0.9789742
Test_1100,5.105533e-06,0.66323197,0.3367437,1.923195e-05
Test_1101,0.9996474,0.000119621,5.834128e-05,0.00017460715
Test_1102,2.021948e-09,0.00066860515,0.9993315,1.5804032e-12
Test_1103,0.00041807746,0.17946365,0.8197368,0.00038148917
Test_1104,0.018111236,0.7159473,0.0021280013,0.2638135
Test_1105,0.07197025,0.0055410382,0.0001955131,0.9222932
Test_1106,0.98691285,0.002936286,0.00024148083,0.009909428
Test_1107,1.0100448e-12,0.034110352,0.9658897,3.421433e-18
Test_1108,0.95338094,0.024935024,0.0032624411,0.018421663
Test_1109,0.9943534,0.0015708066,0.003966334,0.0001094327
Test_1110,9.2893235e-05,0.0035186294,0.9963881,4.7202593e-07
Test_1111,5.805968e-09,0.0022911069,0.9977089,3.497235e-12
Test_1112,0.9950471,0.0017768319,0.00020031494,0.0029757866
Test_1113,0.002499439,0.03629188,0.9611321,7.6623146e-05
Test_1114,9.425186e-07,0.0010332685,0.99896574,3.168109e-10
Test_1115,0.002243426,0.070055366,0.92745376,0.00024742004
Test_1116,2.3739787e-05,0.0042085326,0.99576735,3.3001012e-07
Test_1117,0.9972529,0.001057269,0.00016296067,0.0015269087
Test_1118,2.8428762e-18,0.00011160317,0.9998884,3.6529136e-27
Test_1119,1.2948743e-05,0.0005553717,5.2687305e-10,0.99943167
Test_1120,1.2280115e-08,0.0059961057,0.99400395,5.517628e-12
Test_1121,6.494694e-05,0.2397376,0.7601893,8.133646e-06
Test_1122,0.00025410668,0.0005091199,2.9930863e-08,0.9992368
Test_1123,0.9827932,0.0014340285,0.00027791964,0.0154948225
Test_1124,1.4674424e-07,0.01001382,0.989986,1.199537e-10
Test_1125,0.9570942,0.014127435,0.016564464,0.012213922
Test_1126,0.988008,0.0068404884,0.0009667633,0.00418469
Test_1127,0.0040188045,0.47744635,0.0001476618,0.5183872
Test_1128,6.5433015e-09,0.00031485735,0.99968517,8.042458e-13
Test_1129,2.201485e-14,3.3675678e-06,0.99999666,1.1822329e-22
Test_1130,9.1447495e-05,0.026142804,1.0427732e-07,0.9737656
Test_1131,0.9935408,0.0007192907,0.00021738373,0.0055225114
Test_1132,0.0075238273,0.837972,0.149367,0.005137198
Test_1133,0.32976648,0.16738063,0.0027655817,0.5000873
Test_1134,0.00014986676,0.029229274,0.97061086,1.0011228e-05
Test_1135,0.9960665,0.000862121,0.00036606248,0.0027052776
Test_1136,0.00013879352,0.0001250328,1.2716156e-09,0.99973613
Test_1137,0.08973051,0.009123543,3.5016365e-05,0.9011109
Test_1138,0.0024922534,0.016904855,3.6252338e-06,0.9805993
Test_1139,0.000729787,0.049644534,0.9494881,0.00013750799
Test_1140,0.41537607,0.13753903,0.40668908,0.040395774
Test_1141,0.0022090261,0.00477798,5.351663e-06,0.99300766
Test_1142,8.286135e-06,0.07569033,0.92430115,2.4752532e-07
Test_1143,0.00011931123,0.03052946,0.96934164,9.548663e-06
Test_1144,1.8982307e-15,4.0604946e-06,0.99999595,7.666538e-22
Test_1145,0.1212652,0.04056828,0.000602144,0.83756435
Test_1146,9.838941e-24,1.3790991e-06,0.99999857,1.369271e-33
Test_1147,0.047298815,0.010067905,7.402085e-05,0.9425593
Test_1148,5.120766e-07,0.0034655947,0.9965339,9.267947e-11
Test_1149,0.00407512,0.42043957,0.5718349,0.003650394
Test_1150,0.0016076281,0.007535807,4.299235e-07,0.9908562
Test_1151,0.900623,0.00395446,0.00026089433,0.095161624
Test_1152,0.99851733,0.0007295856,0.0002853039,0.0004677783
Test_1153,0.013344767,0.0015920718,2.8718096e-06,0.9850603
Test_1154,0.000536201,0.011052125,0.9884106,1.0335036e-06
Test_1155,1.749533e-07,0.0007438856,0.99925596,3.6262465e-11
Test_1156,0.09751793,0.10658516,0.00081738294,0.7950795
Test_1157,1.554366e-06,0.0018598663,9.11081e-11,0.99813855
Test_1158,0.0023404397,0.9097149,0.04257429,0.045370404
Test_1159,4.398051e-12,0.0013544802,0.9986455,2.1063e-15
Test_1160,0.9960394,0.0017692148,0.0005874192,0.0016039379
Test_1161,5.7961137e-07,0.048832294,0.9511671,4.1677045e-10
Test_1162,5.5357777e-05,0.0010126197,3.6701924e-09,0.99893206
Test_1163,0.9996586,0.00013872716,4.3054064e-05,0.0001596239
Test_1164,3.2687109e-10,0.00019626122,0.9998037,3.7389898e-15
Test_1165,6.7170665e-11,0.01050368,0.9894963,1.2623875e-16
Test_1166,0.75154525,0.0036929166,0.0008672158,0.24389459
Test_1167,3.5773325e-11,0.0018111978,0.9981888,1.7140294e-17
Test_1168,3.5671934e-09,0.00014311759,0.9998568,1.9830841e-13
Test_1169,0.00606336,0.013957475,1.38405585e-05,0.97996545
Test_1170,0.0151510015,0.032303803,0.9522904,0.00025479798
Test_1171,0.0011975806,0.037516754,2.253201e-06,0.9612834
Test_1172,0.99912053,0.0002435656,0.00028387798,0.00035206843
Test_1173,0.0005313089,0.92329144,0.00069696945,0.075480275
Test_1174,0.0025310682,0.008721379,4.4350895e-06,0.98874307
Test_1175,1.761431e-10,0.017364448,0.9826355,1.8113948e-15
Test_1176,0.0050233314,0.1846481,0.00012725107,0.8102013
Test_1177,0.94315654,0.00844486,0.0018174417,0.046581183
Test_1178,0.99957913,0.000119823024,0.00018766537,0.00011334104
Test_1179,1.6539457e-14,0.0063873525,0.9936127,6.2836884e-21
Test_1180,0.82584155,0.013591966,0.001043514,0.15952304
Test_1181,1.6052469e-09,0.0028376065,0.9971624,9.547437e-13
Test_1182,0.3750113,0.00049154036,2.6736945e-05,0.6244704
Test_1183,0.0002935567,0.95821744,0.0009804353,0.04050856
Test_1184,2.8545624e-05,0.009066393,0.990905,7.2901614e-08
Test_1185,3.50052e-09,0.010058121,0.9899419,8.8983996e-14
Test_1186,1.10080656e-07,0.011768776,0.9882311,3.2323352e-11
Test_1187,0.0010014052,0.0035718072,5.4199654e-07,0.99542624
Test_1188,0.7858279,0.029811993,0.0016255231,0.18273462
Test_1189,0.00090357044,0.89866525,0.004960232,0.095471
Test_1190,4.5153528e-10,0.035252143,0.96474785,2.3884025e-15
Test_1191,0.00012047653,0.0005289368,7.516778e-09,0.9993506
Test_1192,4.808994e-06,0.0011233749,0.99887174,1.992138e-09
Test_1193,1.422759e-05,0.8753558,0.12458102,4.8966496e-05
Test_1194,0.99900717,0.00016033431,6.496473e-05,0.0007675777
Test_1195,0.99439335,0.0017486407,0.0005545976,0.0033034584
Test_1196,0.00017120401,0.92952955,0.0054535256,0.064845756
Test_1197,4.4377384e-06,6.291412e-05,4.114055e-11,0.99993265
Test_1198,2.907465e-09,0.008201443,0.9917985,3.6434106e-14
Test_1199,1.8081121e-14,0.0062123598,0.99378765,1.6784884e-20
Test_1200,0.00062757335,0.04693435,0.95241344,2.4602494e-05
Test_1201,0.00032582963,0.007890569,1.6604628e-07,0.9917835
Test_1202,0.06551081,0.04172351,8.676616e-05,0.892679
Test_1203,0.9866941,0.0016423241,6.931053e-05,0.011594231
Test_1204,7.4678105e-06,0.014641265,0.9853512,1.4315944e-07
Test_1205,1.8856714e-05,0.007487151,0.99249387,9.05664e-08
Test_1206,4.1972314e-07,0.0023613104,0.9976382,2.5053923e-09
Test_1207,0.0011814655,0.15321799,1.2265763e-05,0.8455883
Test_1208,9.2176306e-05,0.038694102,9.794843e-08,0.9612136
Test_1209,1.6424874e-09,0.017210381,0.98278964,3.590304e-15
Test_1210,6.762158e-05,0.0001888504,2.1756565e-09,0.9997435
Test_1211,0.0011037657,0.00086388836,1.0999296e-07,0.9980323
Test_1212,0.081149325,0.04470242,0.00033344358,0.87381476
Test_1213,0.026246319,0.0055299955,7.891542e-06,0.96821576
Test_1214,9.272272e-05,0.009377694,4.6671307e-08,0.9905296
Test_1215,0.00018240386,0.0003696242,7.3452022e-09,0.999448
Test_1216,2.5617832e-15,0.00026014005,0.9997398,6.3279595e-22
Test_1217,0.0024304092,0.004356761,1.1759804e-06,0.9932116
Test_1218,0.00029283715,0.00028311243,1.0006178e-08,0.9994241
Test_1219,0.0016392958,0.029518288,0.9688251,1.729071e-05
Test_1220,0.13290024,0.030986287,8.293599e-05,0.8360306
Test_1221,0.9995055,0.00024988814,0.00013411493,0.00011047385
Test_1222,1.8769016e-11,0.020399116,0.97960085,1.8905149e-15
Test_1223,0.3425361,0.0028055557,6.376576e-05,0.65459466
Test_1224,1.2707972e-08,0.028473945,0.9715261,7.76121e-12
Test_1225,1.5481725e-09,0.0033366496,0.9966633,9.213406e-13
Test_1226,1.2130715e-06,0.0018742663,0.99812454,6.635322e-09
Test_1227,0.00037970097,0.02579227,0.9738183,9.742254e-06
Test_1228,7.922783e-05,0.038135134,0.9617787,6.8822224e-06
Test_1229,0.99710137,0.00035939197,4.882785e-05,0.0024903747
Test_1230,0.0011695937,0.0109272925,0.9878669,3.6287664e-05
Test_1231,0.9980673,0.0005487637,0.00042504896,0.0009588927
Test_1232,0.9907844,0.0006462031,0.00014338223,0.00842604
Test_1233,1.951787e-08,0.0021636887,0.9978363,2.8825425e-11
Test_1234,1.4923064e-06,0.0056348774,0.99436367,1.5374989e-09
Test_1235,0.9981055,0.0007499653,0.0004767911,0.0006677108
Test_1236,0.0038350143,0.17421101,0.00010779633,0.8218462
Test_1237,9.626398e-06,0.8074874,0.19249547,7.4755358e-06
Test_1238,0.00017412657,0.02685659,0.97296757,1.7419184e-06
Test_1239,0.003638459,0.0028487486,4.102448e-06,0.9935087
Test_1240,4.9545656e-06,0.0048714136,0.9951237,3.5552013e-08
Test_1241,0.9458091,0.0012818663,0.0001680356,0.052740972
Test_1242,9.848756e-05,0.0073599834,6.598398e-08,0.99254143
Test_1243,6.4182526e-10,0.006663677,0.9933363,1.9147835e-14
Test_1244,0.021039719,0.02220649,9.5539086e-05,0.95665824
Test_1245,5.3705648e-05,0.0006051551,1.1505831e-08,0.9993411
Test_1246,0.010931786,0.61910796,0.012942412,0.35701784
Test_1247,2.3346644e-12,0.0005047623,0.99949527,2.3996727e-19
Test_1248,1.8681824e-07,0.039405365,0.9605944,1.2588538e-08
Test_1249,2.9594224e-07,0.029607765,0.97039175,6.7912595e-08
Test_1250,0.0022400287,0.025320472,2.4935678e-06,0.97243696
Test_1251,0.37599787,0.0013265372,5.4774326e-05,0.6226208
Test_1252,1.0113925e-10,0.0008734683,0.9991265,2.0569355e-16
Test_1253,0.0012655472,0.0034913404,9.467611e-07,0.99524224
Test_1254,0.98966265,0.0027634527,0.0049945028,0.0025793978
Test_1255,0.04508063,0.0286265,4.363732e-05,0.92624927
Test_1256,1.2876833e-12,0.0012454268,0.9987546,2.0134377e-19
Test_1257,0.0025841633,0.002809487,7.7275837e-07,0.9946055
Test_1258,0.943808,0.008460224,0.0031454938,0.044586234
Test_1259,0.9996499,9.8686214e-05,4.021938e-05,0.00021124879
Test_1260,0.31049705,0.2610896,0.006159003,0.42225438
Test_1261,2.8044456e-15,0.006432005,0.993568,2.3110031e-24
Test_1262,0.083238184,0.6902309,0.012941046,0.21358989
